FLORIDON.	FLORIDON.
Caliante.	Caliante.
D ainotl non demnene.	D ainotl non demene.
Ton impudique regne eſchappant de viteſſe.	Ton impudique règne échappant de vitesse.
Melidor.	Mélidor.
Tu fuis mais te ſuiuant à la fin ie t’auray, Et lors de mon amour paiſible iouiray.	Tu fuis mais te suivant à la fin ton t'aurai, Et lors de mon amour paisible jouirai.
Caliante.	Caliante.
Ie ſuis ore eſchappée, helas!	Je suis ore échappée, hélas!
quel ſpectacle S’oppoſe à mou bon heur pour vn dernier oſtacle!	quel spectacle S'oppose à mou bon heur pour un dernier ôtacle!
Quoy ma ſœur tu es morte, & viure ore apres toy Au ſort de mille morts, ie ne vy que d’eſmoy:	Quoi ma sœur tu es morte, et vivre ore après toi Au sort de mille morts, toujours ne vis que d'émoi:
Doncques puis que tu es ſouz la tombe bleſmie, Que ma pudique fleur eſt meſchamment fleſtrie, le ne veux plus ſuruiure, ains d’vn acier pointu Mon corps demeurera ſouz la parque abbatu.	Donc puis que tu es souz la tombe blêmie, Que ma pudique fleur est méchamment flétrie, le ne veux plus survivre, ains d'un acier pointu Mon corps demeurera souz la parque abattu.
Melidor.	Mélidor.
O cruelle cent fois plus cruelle que l’Ourſe, Tu as beau me fuir ie t’auray à la courſe:	Ô cruelle cent fois plus cruelle que l'Ourse, Tu as beau me fuir quand t'aurai à la course:
Quelle pille de corps ſe preſente à mes yeux?	Quelle pille de corps se présente à mes yeux?
Las!	Las!
qui ſont ceux qui morts ie rencontre en ces lieux?	qui sont ceux qui morts ie rencontre en ces lieux?
4 Ha ciel!	4 Ha ciel!
ma Caliante a d’vne iuſte lame eparé depuis peu le corps d’auec ſon ame, Et moy ie ſuruiuray apres ce triſte ſort, Non, non i’auray recours à la prochaine morte Donc acier qui perças ſa poictrine negeuſe, Sus plonge mon eſprit dans l’onde ſtigieuſe.	ma Caliante a d'une juste la éparé depuis peu le corps d'avec son âme, Et moi -même surviurai après ce triste sort, Non, non j'aurai recours à la prochaine morte Donc acier qui perças sa poitrine négeuse, Sus plonge mon esprit dans l'onde stigieuse.
ACTE V	ACTE V
T Le Sacrificateur.	 Le Sacrificateur.
Vel eſtrange mal-heur!	Vel étrange malheur!
quel funeſte accident 8 2 Le Ciel va courroucé ſur ſon chef eſpanA dant!	quel funeste accident 8 2 Le Ciel va courroucé sur son chef anA dant!
Le croiſſant corbeau dont l’horrible murmure, M’acompagne ſans fin, rien de bon ne m’augure, L’amarante fleſtrie & nos mignards ruiſſeaux, Qui eſleuent en monts leurs ondoyantes eaux, M’aſſeurent que des Dieux la prochaine vengeance De n’eſperer plus rien me donne l’eſperance:	Le croissant corbeau dont l'horrible murmure, M'acompagne sans fin, rien de bon ne m'augure, L'amarante flétrie et nos mignards ruisseaux, Qui élèvent en monts leurs ondoyantes eaux, M'assurent que des Dieux la prochaine vengeance De n'espérer plus rien me donne l'espérance:
Que pourrois-ie eſperer au fort du deſeſpoir Que i’ay de men cher fils que ie ne puis reuoir?	Que pourrais-je espérer au fort du désespoir Que j'ai de men cher fils que ici ne puis revoir?
Veu qu’encor que l’effect à mon deſir conforme Ie l’euſſe, il me faüdroit, meurtre par trop enorme, L’offrir en ſacrifice au courroux immortel, Et de ſon rouge ſang empourprer noſtre autel?	Veu qu'encor que l'effet à mon désir conforme Je l'eusse, il me faüdroit, montre par trop énorme, L'offrir en sacrifice au courroux immortel, Et de son rouge sang empourprer quelque autel?
DaertrdSe Malleur de druentManne Qu’il faille que le fils ſoit deffait par le pere, 1 Encor chetif, encor ſur cét autel ie veux  Offrir la pureté de mes gemiſſans vœux, Afin que les bourgeois de l’Olimpique voute, Le ſalut de mon fils ne reuocquent en doute:	DaertrdSe Malleur de druentManne Qu'il faille que le fils soit défait par le père, 1 Encor chétif, encor sur cet autel ie veux Offrir la pureté de mes gémissants vœux, Afin que les bourgeois de l'Olimpique voute, Le salut de mon fils ne revocquent en doute:
Celeſtes immortels dans le bras tout puiſſant Darde ſur le rebelle vn foudre rougiſſant;	Celestes immortels dans le bras tout puissant Darde sur le rebelle un foudre rougissant;
Si iamais d’vn pecheur vous temiſtés la faute, Teſmoignage certain d’vne cremence haute, Pardonnez à mon fils, ou flechis par mes plains, Faictes que par la voix de vos Oracles ſaints roiguene leleiour, qurloingtain le recelle Pour amoindrir l’aigreur de ma peine cruelle.	Si jamais d'un pécheur vous temistés la faute, Témoignage certain d'une crémence haute, Pardonnez à mon fils, ou fléchis par mes plains, Faites que par la voix de vos Oracles saints roiguene leleiour, qurloingtain le recèle Pour amoindrir l'aigreur de ma peine cruelle.
Arreſtez le cours de ces lairmes, De ces cris & de ces ſanglots, Car contre les traicts d’Atropos, Se ſont de trop debiles armes;	Arrêtez le cours de ces lairmes, De ces cris et de ces sanglots, Car contre les traits d'Atropos, Se sont de trop débiles armes;
* Targuez vous donc de la conſtance, Puis que la mort de Cupidon, Ont vaineu voſtre Floridon Au plus fort de ſa reſiſtance:	* Targuez -vous donc de la constance, Puis que la mort de Cupidon, Ont vaineu votre Floridon Au plus fort de sa résistance:
Or il meſure la pouſſiere, Muce tioriee, & Mendor, Caliante s’y void encor, Comme eux priuée de lumiere.	Or il mesure la poussière, Muce tiorie, et Mendor, Caliante s'y voit encor, Comme eux privée de lumière.
Le Sacrificateur.	Le Sacrificateur.
afon oqmnoqm O eſtrange nouuelle!	afon oqmnoq Ô te nouuelle!
ô cruel accident, Incroyable entre nous, toutes-fois euident!	ô cruel accident, Incroyable entre nous, toute-fois évident!
Las il n’eſt que trop vray, car l’Oracle celeſte L’auguré confitmant le rend trop manifeſte, Et le recognoiſſant bergers mon cher ſoucy, Priué de vos beaux yeux ie ſuruiuray icy?	Las il n'est que trop vrai, car l'Oracle celeste L'auguré confitmant le rend trop manifeste, Et le reconnaissant bergers mon cher souci, Privé de vos beaux yeux ie suruiuray ici?
Non, non, ie veux mourir mais auant que mon ame Cede mon paſſe corps à la ſombreuſe flamme, Ie veux mes chers enfans d’vn ſainct embraſſement Vous honorant chercher vn pareil mouuement:	Non, non, je veux mourir mais avant que mon âme Cède mon passe corps à la sombreuse flamme, Je veux mes chers enfants d'un saint embrassement Vous honorant chercher un pareil mouvement:
Cieux, ie les apperçois, ie voy ie voy ma race, Dont le ſang innocent empourpre ceſte place, Pourquoy cruel deſtin animé contre nous Lances-tu ſur nos chefs tant de traicts de courroux?	Cieux, Seigneur les aperçois, je vo ie venir ma race, Dont le sang innocent empourpre cette place, Pourquoi cruel destin animé contre nous Lances-tu sur nos chefs tant de traits de courroux?
Et vous ſouuerain Dieu monarque d’Arcadie, A qui cent fois le iour mille vers ie dedie, Dont ie fais parfumer les autels embauſmez Par les oblations en ces lieux eſtimez, N’aurez vous point pitié du tourment qui m’oppreſſe?	Et vous souverain Dieu monarque d'Arcadie, À qui cent fois le jour mille vers ieclique, Dont grande fais parfumer les autels embaumez Par les oblations en ces lieux estimez, N'aurez -vous point pitié du tourment qui m'oppresse?
Las!	Las!
faites ſuppléer ma tremblante vicilleſſe.	faites suppléer ma tremblante vicillesse.
Au defaut de leur aage à leur temerité Bien fait que ie cognois n’auroir pas merité:	Au défaut de leur âge à leur témérité Bien fait que je connais n'aurait pas mérité:
Mais ce qui ſe delnie à leur inſuffiſance Concedez le du moins à voſtre alme clemence.	Mais ce qui se délie à leur insuffisance Concédez le du moins à votre âme clémence.
Mercure.	Mercure.
Ta priere entenduë en la voute celeſte, Ie viens pour mettre fin au dueil qui te moleſte:	Ta prière entendue en la vite celeste, Je viens pour mettre fin au deuil qui te moleste:
Voicy le Caducée en pouuoir nompareil, Dont le moindre toucher leur deſſillera l’œil:	Voici le Caducée en pouvoir nompareil, Dont le moindre toucher leur dessillera l'œil:
Contemples donc des Dieux i puiſſante merueille.	Contemples donc des Dieux y puissante merveille.
Le Sacrificateur.	Le Sacrificateur.
O miracle euident!	Ô miracle évident!
le voila qui s'eſueille:	le voilà qui s'éveille:
Sons Dieux ie ſaute d’aiſe en les voyant ainſi Retourner eſtonnes du Royaume noircir.	Sons Dieux Dieux saute d'aise en les voyant ainsi Retourner étonnes du Royaume noircir.
Floridon, Quel ſeiour me retient?	Floridon, Quel séjour me retient?
quelle eſtrange briſée Me fait ſi toſt quitter la campagne.	quelle étrange brisée Me fait si tôt quitter la campagne.
Eliſée?	Elisée?
Melidor.	Mélidor.
D’ou vient qu’encore vn coup, ô lumiere des cieux De tes rais iauniſſans tu deffile mes yeux?	D'ou vient qu'encore un coup, ô lumière des cieux De tes rais aunissants tu défile mes yeux?
Ne voy-ie Melidor?	Ne vois-je Melidor?
Caliante.	Caliante.
Melidor.	Mélidor.
Eſt-ce toy Caliante?	Est-ce toi Caliante?
Floridon, Ne voy-ie pas encor ſuruiure mon amante?	Floridon, Ne vois-je pas encor survivre mon amante?
Ftoriees Ie te reuoy cruel, & l’iniuſte deſtin Veut-il qu’encor ie ſerue à ton feũ de butin?	Ftoriees Je te revoi cruel, et l'injuste destin Veut-il qu'encor ie serve à ton feun de butin?
Mercure.	Mercure.
Appaiſez ces regrets que rien ne vous eſtonne, Oy ant ce que pour vous le iuſte ciel ordonne:	Apaisez ces regrets que rien ne vous étonne, Oi ant ce que pour vous le juste ciel ordonne:
oriee huuancez done, e voſtre Floridon Bleſſé pour vous au vif des traits de Cupidon, Acceptez auiourd’huy ſouz vn ſainct Hymnée, Tel eſt l’arreſt donné de voſtre deſtinée.	Oorie huancez donc, e vôtre Floridon Blessé pour vous au vif des traits de Cupidon, Acceptez aujourd'hui souz un saint Hymnée, Tel est l'arrêt donné de votre destinée.
Floridon.	Floridon.
Ie rends graces aux Dieux.	Je rends grâces aux Dieux.
Et moy pareihorient.	Et moi pareihorient.
Florice.	Florice.
Floridon.	Floridon.
Confirmons donc l’arreſt par vn embraſſement?	Confirmons donc l'arrêt par un embrassement?
Mercure.	Mercure.
Ainſi les imitant, Melidor & Florice, Ploporer cous de farre al'Amour ſacrifice.	Ainsi les imitant, Mélidor et Florice, Ploporer cous de sarre al'Amour sacrifice.
Iy ſuis tout diſpoſe.	Ii suis tout dispose.
Melidor.	Mélidor.
Caliante.	Caliante.
C’eſt tout mon ſeul deſir.	C'est tout mon seul désir.
Le Sacrificateur.	Le Sacrificateur.
Ie me ſens tout rauy & d’aiſe & de plaiſir.	Je me sens tout ravi et d'aise et de plaisir.
Melidor.	Mélidor.
Approche donc mon cœur, que le miel de ta bouche, M’aſſigne au doux plaiſir de la nopciere couche.	Approche donc mon cœur, que le miel de ta bouche, M'assigne au doux plaisir de la nopcière couche.
Le mercier.	Le mercier.
Que i’ay le ventre ſec, ie croy bien qu’au trauers L’Aſtrologue pourroit contempler les enfers:	Que j'ai le ventre sec, je crois bien qu'au travers L'Astrologue pourrait contempler les enfers:
Car depuis mon depart ie n’ay en nulle place Peu trouuer ſouz ma main de bonne ſoupe graſſe, C’eſt pourquoy detechef ie reuiens en ces lieux, Ou pour ne point ieuſner ie me ſuis trouué mieux:	Car depuis mon départ quelque n'ai en nulle place Peu trouver sous ma main de bonne soupe grasse, C'est pourquoi détechefautz reviens en ces lieux, Ou pour ne point jeûner Seigneur me suis trouvé mieux:
Et quoy?	Et quoi?
mon Floridon auſtix n’eſt allé boire Ie veux ſçauoir icy de fil en fil l’hiſtoire.	mon Floridon austix n'est allé boire Je veux savoir ici de fil en fil l'histoire.
Le Sacrificateur.	Le Sacrificateur.
Enfans puis quele Ciel benin a mes clameurs, Fait que pres de mourir encore ie ne meurs, Pour honorer encor voſtre feſte nopciere, Ie veux faire vn feſtin d’vne eſtrange maniere, Eſgorgez les moutons, & dedans les filets Allez prendre ſubtils les peu cauts oyſelets, Que l’vn dans moniardin d’vne coulde denchante Façonne par arceaux vne voute plaiſante, Pour à l’ombrage frais de ces feuillus rameaux, Noyer dedans le vin l’horreur de nos trauaux, Bergeres façonnez quelque laict my caillé, De roſes & d’œillets richement eſmaillé.	Enfai puis cèle Ciel bénin a mes clameurs, Fait que pres de mourir encore un ne meurs, Pour honorer encor vôtre fête nopcière, Je veux faire un festin d'une étrange manière, Égorgez les moutons, et dedans les filets Allez prendre subtils les peu cauts oiselets, Que l'un dans moniardin d'une coulde denchante Façonne par arceaux une voute plaisante, Pour à l'ombrage frais de ces feuillus rameaux, Noyer dedans le vin l'horreur de nos travaux, Bergères façonnez quelque laict m ouille, De re et œillets richement esmaillé.
Le mercier.	Le mercier.
Que ie ſuis bien venu pour mon ventre refaire:	Que ie suis bien venu pour mon ventre refaire:
2 Ores s’il me donnoient quelque grand four à faire Ie n’oublirois la gueulle, où te viens tu cacher?	2 Ores s'il me donnaient quelque grand four à faire Je n'oublirais la gueulle, où te viens tu cacher?
Il a mangé ſa ſouppe, ilen eſt à la chair.	Il a mangé sa soupe, il est à la chair.
Sacrificateur.	Sacrificateur.
Mais auant que partir, ie vous prie me dire Qui vous a ſecouru penuant voſtre martyre?	Mais avant que partir, je vous prie me dire Qui vous a secouru penuant votre martyre?
Floridon.	Floridon.
Ce fut le ſeul Mercier.	Ce fut le seul Mercier.
Et à vous.	Et à vous.
sacrificateur.	sacrificateur.
Le Mercier.	Le Mercier.
meudlor.	meudlor.
Et à vous.	Et à vous.
Sacrificateur.	Sacrificateur.
Le Mercier.	Le Mercier.
Florice.	Florice.
Sacrificateur.	Sacrificateur.
Le Mercier.	Le Mercier.
Caliante.	Caliante.
Le Mercier.	Le Mercier.
Au diable du Mercier, où te pourrois-tu mettre?	Au diable du Mercier, où te pourrais-tu mettre?
On te va enuoyer vn beau pacquet de lettre, C ij Si i’eſtois au pois entrelardé de gens, Ie penſerois auoir vn quartron de Serpens Tenant mon haut de chauſſe en guiſe d’eſguillettes Adieu ma mercerie, eſgrugeoirs, eſpouſſettes!	On te va envoyer un beau pacquet de lettre, Çrej à j'étais au pois entrelardé de gens, Je penserais avoir un quartron de Serpents Tenant mon haut de chausse en guise d'éguillettes Adieu ma mercerie, égrugeoirs, époussettes!
Helas, c’eſt faict de moy, ia ils m’ont ia conçeu De fuir promptement.	Hélas, c'est fait de moi, ia ils m'ont ja conçu De fuir promptement.
sacrificateur.	sacrificateur.
Mrals ditte en quene place, Pourroit on bien trouuer cette meſchante race?	Mrals ditte en quène place, Pourrait on bien trouver cette méchante race?
Mercier.	Mercier.
Hé!	Hé!
ce n’eſt pas icy, hà Dieux!	ce n'est pas ici, hà Dieux!
ie ſuis perdu, I’en ſeroisbien ioyeux.	Il suis perdu, J'en seraisbien joyeux.
Floridon.	Floridon.
le le voy ceine icinolc.	le le vois ceine iciinolc.
Saerificateur.	Saérificateur.
Sus, ſus, courez apres, allez y tous enſemble.	Sus, sus, courez après, allez y tous ensemble.
Floridon.	Floridon.
I’aduance ſur ce pas.	J'avance sur ce pas.
Moy ie le ſuy par cy.	Mo ie le suivi par cy.
neuider.	neuvider.
Et moy ie fuy par là.	Et moi ici fuis par là.
Mercier.	Mercier.
Ie ſuis las.	Je suis las.
Ploridon.	Ploridon.
Moy auſſi.	Moi aussi.
Melider.	Mélider.
Floridon.	Floridon.
Sus doncques retournons, auec la diligence Nous n’auons peu l’auoir.	Sus donc retournons, avec la diligence Nous n'avons peu l'avoir.
Cumenyurengeuncur	Cumenivrengeuncur
Iu en auras menty.	Ju en auras menti.
Mercier.	Mercier.
Sacrificateur.	Sacrificateur.
Quel vergongne ô cieux De me voir gourmander de ce pernicieux?	Quel vergongne ô cieux De me voir gourmander de ce pernicieux?
Mercure.	Mercure.
Qu'vn ſi foible ſubiet ne prouocque voſtre ire, Qu'vn ſi foible ſubiet voſtre ame ne martyre:	Qu'un si faible sujet ne provocque votre ire, Qu'un si faible sujet votre âme ne martyre:
Songez tant ſeulement aux nopciers appareils, Aux dances, aux feſtins, & qu’ils ſoient nompareils;	Songez tant seulement aux nopciers appareils, Aux dances, aux festins, et qu'ils soient nompareils;
Voila ce qui vous doit ſoucier à ceſte heure, Sans brouiller le plaiſir que coriour ous bien-heure.	Voilà ce qui vous doit soucier à cette heure, Sans brouiller le plaisir que corjour ous bienheure.
Florice.	Florice.
Ha queſt-ce que ie ſens?	Ha quest-ce que ici sens?
de peur le cœur me fend.	de peur le cœur me fend.
Mercier.	Mercier.
Pardonnez ie vous prie à ce chetif enfant Qui ne fait que de naiſtre.	Pardonnez -je vous prie à ce chétif enfant Qui ne fait que de naître.
O ame deteſtable, Sacrificateur.	Ô âme détestable, Sacrificateur.
Ie payeray ton forfaict d’vn tourment équitable;	Je payerai ton forfait d'être tourment équitable;
Non ne le tuez pas, car ie veux de ce fer Enuoyer ſon eſprit dans le palus d’enfer.	Non ne le tuez pas, car ainsi veux de ce fer Envoyer son esprit dans le palus d'enfer.
Le Mercier.	Le Mercier.
Hla Meſſieurs les Bergers, ie ſçay que mon offence Fait qu’ores ie merite vne bonne potence:	Hla Messieurs les Bergers, notre sais que mon offense Fait qu'ores te mérite quelque bonne potence:
Mais ma foy d’vn bon cœur ie vous en faits preſent, Promettant que iamais ie n’en prendray d’argent.	Mais ma foi d'être bon cœur je vous en faits présent, Promettant que jamais été n'en prendrai d'argent.
Mercure.	Mercure.
Le Ciel vous pardonnant, ie veux qu’on luy pardonne.	Le Ciel vous pardonnant, ie veux qu'on lui pardonne.
Tous.	Tous.
Tous, nous le conſentons, puiſque le Ciel l’ordonne.	Tous, nous le consentons, puisque le Ciel l'ordonne.
Mercier.	Mercier.
Vous me donnez donc?	Vous me donnez donc?
Tous.	Tous.
Nous l’entendons ainſi.	Nous l'entendons ainsi.
Mercier.	Mercier.
Et moy gentils Bergers, ie vous pardonne auſſi.	Et moi gentils Bergers, je vous pardonne aussi.
Mercure.	Mercure.
Susamans ſuiuez moy au temple de Cyprine, Pour offrir ſur l’autel de ſa beauté diuine, Vos cœurs flambans d’amour, afin qu’vn ſainct Hymen, Les ioigne bien-heureux d’vn eternel lien.	Susamants suivez moi au temple de Cyprine, Pour offrir sur l'autel de sa beauté divine, Vos cœurs flambants d'amour, afin qu'un saint Hymen, Les joigne bienheureux d' eternel lien.
Fiurvaoſte Sus, ſus allons ma belle embraſez de ſa flamme Offrir à ſa bonté & nos vœux & noſtre ame.	Fiurvaoste Sus, sus allons ma belle embrasés de sa flamme Offrir à sa bonté et nos vœux et notre âme.
Mercier.	Mercier.
Et moy ores ie vay fort bien ſacrifier Mon ventre à la cuiſine, ou pluſtoſt dedier La cuiſine à mon ventre ou en tournant la broche Aucun ne me voyant auec ma main croche Ie vous attrapperay quelque petit lardon Beaucoup plus ſauoureux qu’vn trait de Cupidon:	Et moi ores avoir vay fort bien sacrifier Mon ventre à la cuisine, ou plutôt dédier La cuisine à mon ventre ou en tournant la broche Aucun ne me voyant avec ma main croche Je vous attraperai quelque petit lardon Beaucoup plus savoureux qu'un trait de Cupidon:
Ie feray pour la nopce vne fauce gentille, Où la langue ſera d’vn pleurard Cocodrille, Les entrailles d’vn zeſt, la mouelle d’vn landier, Le troupion d’vn pot, le ſang d’vn chandelier, Le plumage d’vn veau, les aiſlerons d’vn bœuf, La prudence d’vn cul, les arreſte d'vn œuf, La qualité d’vn rien tout lardé d’Aſtrologues Que ie fricaſſeray auec dix milles drogues:	Je ferai pour la nopce une fauce gentille, Où la langue sera d'un pleurard Cocodrille, Les entrailles d'ils zest, la mouelle d' landier, Le troupion d'un pot, le sang d'un chandelier, Le plumage d'un veau, les ailôlerons d'un bœuf, La prudence d'un cul, les arrête d'un œuf, La qualité d'un rien tout lardé d'Astrologues Que femme fricasserai avec dix milles drogues:
Fricaſſez i’en feray quelque bon conſommé, Dont ſi quelqu’vn de vous l’a quelquefois aymé, ( u’il tarde vn peu icy, qu’il tienne ſes mains nettes, Qu’il nettoye ſa mouſtache auec des ſeruiettes:	Fricassez j'en ferai quelque bon consommé, Dont si quelqu'un de vous l'a quelquefois a, ( il tarde peu , il tienne ses m nettes, il nettoye sa moustache auec des (:
Car il n’en aura poine rhous autres finiſſant Tous nous vous lairrons là, pour vous prendre en paſſant.	Car il n'en aura poine rhous autres finissant Tous nous vous lairrons là, pour vous prendre en passant.
Fricaſſez i’en feray quelque bon conſommé, Dont ſi quelqu’vn de vous l’a quelquefois aymé, ( u’il tarde vn peu icy, qu’il tienne ſes mains nettes, Qu’il nettoye ſa mouſtache auec des ſeruiettes:	Fricassez j'en ferai quelque bon consommé, Dont si quelqu'un de vous l'a quelquefois a, ( il tarde peu , il tienne ses m nettes, il nettoye sa moustache auec des (:
Car il n’en aura poine rhous autres finiſſant Tous nous vous lairrons là, pour vous prendre en paſſant.	Car il n'en aura poine rhous autres finissant Tous nous vous lairrons là, pour vous prendre en passant.
